"YEAR","STATE","STATE.NAME","COUNTY","COUNTY.NAME","FATALITIES"
2000,55,"Wisconsin",99,"Price",3
2000,55,"Wisconsin",101,"Racine",27
2000,55,"Wisconsin",103,"Richland",1
2000,55,"Wisconsin",105,"Rock",25
2000,55,"Wisconsin",107,"Rusk",2
2000,55,"Wisconsin",109,"St Croix",18
2000,55,"Wisconsin",111,"Sauk",9
2000,55,"Wisconsin",113,"Sawyer",8
2000,55,"Wisconsin",115,"Shawano",17
2000,55,"Wisconsin",117,"Sheboygan",17
2000,55,"Wisconsin",119,"Taylor",3
2000,55,"Wisconsin",121,"Trempealeau",7
2000,55,"Wisconsin",123,"Vernon",7
2000,55,"Wisconsin",125,"Vilas",5
2000,55,"Wisconsin",127,"Walworth",7
2000,55,"Wisconsin",129,"Washburn",7
2000,55,"Wisconsin",131,"Washington",18
2000,55,"Wisconsin",133,"Waukesha",28
2000,55,"Wisconsin",135,"Waupaca",16
2000,55,"Wisconsin",137,"Waushara",8
2000,55,"Wisconsin",139,"Winnebago",16
2000,55,"Wisconsin",141,"Wood",10
2000,56,"Wyoming",1,"Albany",12
2000,56,"Wyoming",3,"Big Horn",5
2000,56,"Wyoming",5,"Campbell",4
2000,56,"Wyoming",7,"Carbon",6
2000,56,"Wyoming",9,"Converse",1
2000,56,"Wyoming",11,"Crook",2
2000,56,"Wyoming",13,"Fremont",17
2000,56,"Wyoming",15,"Goshen",1
2000,56,"Wyoming",17,"Hot Springs",2
2000,56,"Wyoming",19,"Johnson",5
2000,56,"Wyoming",21,"Laramie",10
2000,56,"Wyoming",23,"Lincoln",9
2000,56,"Wyoming",25,"Natrona",11
2000,56,"Wyoming",27,"Niobrara",6
2000,56,"Wyoming",29,"Park",8
2000,56,"Wyoming",31,"Platte",9
2000,56,"Wyoming",33,"Sheridan",6
2000,56,"Wyoming",35,"Sublette",3
2000,56,"Wyoming",37,"Sweetwater",18
2000,56,"Wyoming",39,"Teton",3
2000,56,"Wyoming",41,"Uinta",8
2000,56,"Wyoming",43,"Washakie",2
2000,56,"Wyoming",45,"Weston",4
2001,1,"Alabama",1,"Autauga",11
2001,1,"Alabama",3,"Baldwin",28
2001,1,"Alabama",5,"Barbour",5
2001,1,"Alabama",7,"Bibb",6
2001,1,"Alabama",9,"Blount",17
2001,1,"Alabama",11,"Bullock",6
2001,1,"Alabama",13,"Butler",8
2001,1,"Alabama",15,"Calhoun",27
2001,1,"Alabama",17,"Chambers",8
2001,1,"Alabama",19,"Cherokee",4
2001,1,"Alabama",21,"Chilton",15
2001,1,"Alabama",23,"Choctaw",8
2001,1,"Alabama",25,"Clarke",13
2001,1,"Alabama",27,"Clay",2
2001,1,"Alabama",29,"Cleburne",9
2001,1,"Alabama",31,"Coffee",9
2001,1,"Alabama",33,"Colbert",10
2001,1,"Alabama",35,"Conecuh",18
2001,1,"Alabama",37,"Coosa",5
2001,1,"Alabama",39,"Covington",8
2001,1,"Alabama",41,"Crenshaw",8
2001,1,"Alabama",43,"Cullman",17
2001,1,"Alabama",45,"Dale",12
2001,1,"Alabama",47,"Dallas",9
2001,1,"Alabama",49,"De Kalb",16
2001,1,"Alabama",51,"Elmore",12
2001,1,"Alabama",53,"Escambia",12
2001,1,"Alabama",55,"Etowah",17
2001,1,"Alabama",57,"Fayette",4
2001,1,"Alabama",59,"Franklin",13
2001,1,"Alabama",61,"Geneva",5
2001,1,"Alabama",63,"Greene",3
2001,1,"Alabama",65,"Hale",2
2001,1,"Alabama",67,"Henry",6
2001,1,"Alabama",69,"Houston",17
2001,1,"Alabama",71,"Jackson",16
2001,1,"Alabama",73,"Jefferson",92
2001,1,"Alabama",75,"Lamar",5
2001,1,"Alabama",77,"Lauderdale",11
2001,1,"Alabama",79,"Lawrence",5
2001,1,"Alabama",81,"Lee",24
2001,1,"Alabama",83,"Limestone",21
2001,1,"Alabama",85,"Lowndes",8
2001,1,"Alabama",87,"Macon",8
2001,1,"Alabama",89,"Madison",46
2001,1,"Alabama",91,"Marengo",9
2001,1,"Alabama",93,"Marion",14
2001,1,"Alabama",95,"Marshall",19
2001,1,"Alabama",97,"Mobile",75
2001,1,"Alabama",99,"Monroe",6
2001,1,"Alabama",101,"Montgomery",53
2001,1,"Alabama",103,"Morgan",19
2001,1,"Alabama",105,"Perry",1
2001,1,"Alabama",107,"Pickens",9
2001,1,"Alabama",109,"Pike",8
2001,1,"Alabama",111,"Randolph",4
2001,1,"Alabama",113,"Russell",11
2001,1,"Alabama",115,"St Clair",20
2001,1,"Alabama",117,"Shelby",11
2001,1,"Alabama",119,"Sumter",6
2001,1,"Alabama",121,"Talladega",24
2001,1,"Alabama",123,"Tallapoosa",13
2001,1,"Alabama",125,"Tuscaloosa",35
2001,1,"Alabama",127,"Walker",32
2001,1,"Alabama",129,"Washington",7
2001,1,"Alabama",131,"Wilcox",2
2001,1,"Alabama",133,"Winston",7
2001,2,"Alaska",20,"Anchorage",28
2001,2,"Alaska",50,"Bethel",2
2001,2,"Alaska",68,"Denali",1
2001,2,"Alaska",90,"Fairbanks North Star",9
2001,2,"Alaska",122,"Kenai Peninsula",14
2001,2,"Alaska",130,"Ketchikan Gateway",2
2001,2,"Alaska",150,"Kodiak Island",2
2001,2,"Alaska",170,"Matanuska Susitna",18
2001,2,"Alaska",180,"Nome",1
2001,2,"Alaska",220,"Sitka",1
2001,2,"Alaska",240,"Southeast Fairbanks",5
2001,2,"Alaska",261,"Valdez Cordova",2
2001,2,"Alaska",280,"Wrangell Petersburg",1
2001,2,"Alaska",290,"Yukon Koyukuk",3
2001,4,"Arizona",1,"Apache",51
2001,4,"Arizona",3,"Cochise",43
2001,4,"Arizona",5,"Coconino",66
2001,4,"Arizona",7,"Gila",16
2001,4,"Arizona",9,"Graham",10
2001,4,"Arizona",12,"La Paz",23
2001,4,"Arizona",13,"Maricopa",492
2001,4,"Arizona",15,"Mohave",44
2001,4,"Arizona",17,"Navajo",46
2001,4,"Arizona",19,"Pima",118
2001,4,"Arizona",21,"Pinal",63
2001,4,"Arizona",23,"Santa Cruz",4
2001,4,"Arizona",25,"Yavapai",53
2001,4,"Arizona",27,"Yuma",22
2001,5,"Arkansas",1,"Arkansas",9
2001,5,"Arkansas",3,"Ashley",10
2001,5,"Arkansas",5,"Baxter",6
2001,5,"Arkansas",7,"Benton",30
2001,5,"Arkansas",9,"Boone",8
2001,5,"Arkansas",11,"Bradley",5
2001,5,"Arkansas",13,"Calhoun",4
2001,5,"Arkansas",15,"Carroll",6
2001,5,"Arkansas",17,"Chicot",8
2001,5,"Arkansas",19,"Clark",4
2001,5,"Arkansas",21,"Clay",6
2001,5,"Arkansas",23,"Cleburne",7
2001,5,"Arkansas",25,"Cleveland",3
2001,5,"Arkansas",27,"Columbia",13
2001,5,"Arkansas",29,"Conway",6
2001,5,"Arkansas",31,"Craighead",13
2001,5,"Arkansas",33,"Crawford",12
2001,5,"Arkansas",35,"Crittenden",15
2001,5,"Arkansas",37,"Cross",3
2001,5,"Arkansas",41,"Desha",2
2001,5,"Arkansas",43,"Drew",5
2001,5,"Arkansas",45,"Faulkner",10
2001,5,"Arkansas",47,"Franklin",2
2001,5,"Arkansas",49,"Fulton",7
2001,5,"Arkansas",51,"Garland",11
2001,5,"Arkansas",53,"Grant",2
2001,5,"Arkansas",55,"Greene",13
2001,5,"Arkansas",57,"Hempstead",19
2001,5,"Arkansas",59,"Hot Spring",16
2001,5,"Arkansas",61,"Howard",6
2001,5,"Arkansas",63,"Independence",8
2001,5,"Arkansas",65,"Izard",5
2001,5,"Arkansas",67,"Jackson",4
2001,5,"Arkansas",69,"Jefferson",16
2001,5,"Arkansas",71,"Johnson",3
2001,5,"Arkansas",73,"Lafayette",2
2001,5,"Arkansas",75,"Lawrence",5
2001,5,"Arkansas",77,"Lee",4
2001,5,"Arkansas",79,"Lincoln",3
2001,5,"Arkansas",81,"Little River",2
2001,5,"Arkansas",83,"Logan",6
2001,5,"Arkansas",85,"Lonoke",15
2001,5,"Arkansas",87,"Madison",3
2001,5,"Arkansas",89,"Marion",2
2001,5,"Arkansas",91,"Miller",5
2001,5,"Arkansas",93,"Mississippi",10
2001,5,"Arkansas",95,"Monroe",5
2001,5,"Arkansas",97,NA,8
2001,5,"Arkansas",101,"Newton",4
2001,5,"Arkansas",103,"Ouachita",7
2001,5,"Arkansas",107,"Phillips",4
2001,5,"Arkansas",109,"Pike",1
2001,5,"Arkansas",111,"Poinsett",5
2001,5,"Arkansas",113,"Polk",6
2001,5,"Arkansas",115,"Pope",14
2001,5,"Arkansas",117,"Prairie",4
2001,5,"Arkansas",119,"Pulaski",53
2001,5,"Arkansas",121,"Randolph",2
2001,5,"Arkansas",123,"St Francis",20
2001,5,"Arkansas",125,"Saline",16
2001,5,"Arkansas",127,"Scott",6
2001,5,"Arkansas",129,"Searcy",1
2001,5,"Arkansas",131,"Sebastian",13
2001,5,"Arkansas",133,"Sevier",6
2001,5,"Arkansas",135,"Sharp",8
2001,5,"Arkansas",137,"Stone",3
2001,5,"Arkansas",139,"Union",8
2001,5,"Arkansas",141,"Van Buren",8
2001,5,"Arkansas",143,"Washington",24
2001,5,"Arkansas",145,"White",21
2001,5,"Arkansas",147,"Woodruff",1
2001,5,"Arkansas",149,"Yell",9
2001,6,"California",0,NA,1
2001,6,"California",1,"Alameda",111
2001,6,"California",3,"Alpine",4
2001,6,"California",5,"Amador",8
2001,6,"California",7,"Butte",36
2001,6,"California",9,"Calaveras",15
2001,6,"California",11,"Colusa",5
2001,6,"California",13,"Contra Costa",56
2001,6,"California",15,"Del Norte",6
2001,6,"California",17,"El Dorado",25
2001,6,"California",19,"Fresno",152
2001,6,"California",21,"Glenn",10
2001,6,"California",23,"Humboldt",21
2001,6,"California",25,"Imperial",46
2001,6,"California",27,"Inyo",16
2001,6,"California",29,"Kern",147
2001,6,"California",31,"Kings",36
2001,6,"California",33,"Lake",10
2001,6,"California",35,"Lassen",10
2001,6,"California",37,"Los Angeles",765
2001,6,"California",39,"Madera",44
2001,6,"California",41,"Marin",12
2001,6,"California",43,"Mariposa",4
2001,6,"California",45,"Mendocino",26
2001,6,"California",47,"Merced",73
2001,6,"California",49,"Modoc",3
2001,6,"California",51,"Mono",12
2001,6,"California",53,"Monterey",65
2001,6,"California",55,"Napa",16
2001,6,"California",57,"Nevada",15
2001,6,"California",59,"Orange",205
2001,6,"California",61,"Placer",34
2001,6,"California",63,"Plumas",7
2001,6,"California",65,"Riverside",265
2001,6,"California",67,"Sacramento",146
2001,6,"California",69,"San Benito",14
2001,6,"California",71,"San Bernardino",342
2001,6,"California",73,"San Diego",289
2001,6,"California",75,"San Francisco",39
2001,6,"California",77,"San Joaquin",119
2001,6,"California",79,"San Luis Obispo",44
2001,6,"California",81,"San Mateo",33
2001,6,"California",83,"Santa Barbara",41
2001,6,"California",85,"Santa Clara",114
2001,6,"California",87,"Santa Cruz",25
2001,6,"California",89,"Shasta",42
2001,6,"California",91,"Sierra",4
2001,6,"California",93,"Siskiyou",12
2001,6,"California",95,"Solano",40
2001,6,"California",97,"Sonoma",58
2001,6,"California",99,"Stanislaus",89
2001,6,"California",101,"Sutter",14
2001,6,"California",103,"Tehama",14
2001,6,"California",105,"Trinity",7
2001,6,"California",107,"Tulare",82
2001,6,"California",109,"Tuolumne",12
2001,6,"California",111,"Ventura",73
2001,6,"California",113,"Yolo",24
2001,6,"California",115,"Yuba",16
2001,6,"California",999,NA,2
2001,8,"Colorado",1,"Adams",50
2001,8,"Colorado",3,"Alamosa",4
2001,8,"Colorado",5,"Arapahoe",40
2001,8,"Colorado",7,"Archuleta",6
2001,8,"Colorado",9,"Baca",4
2001,8,"Colorado",11,"Bent",3
2001,8,"Colorado",13,"Boulder",29
2001,8,"Colorado",15,"Chaffee",5
2001,8,"Colorado",17,"Cheyenne",4
2001,8,"Colorado",19,"Clear Creek",6
2001,8,"Colorado",21,"Conejos",2
2001,8,"Colorado",23,"Costilla",4
2001,8,"Colorado",25,"Crowley",5
2001,8,"Colorado",27,"Custer",1
2001,8,"Colorado",29,"Delta",6
2001,8,"Colorado",31,"Denver",65
2001,8,"Colorado",35,"Douglas",31
2001,8,"Colorado",37,"Eagle",10
2001,8,"Colorado",39,"Elbert",7
2001,8,"Colorado",41,"El Paso",54
2001,8,"Colorado",43,"Fremont",13
2001,8,"Colorado",45,"Garfield",17
2001,8,"Colorado",49,"Grand",10
2001,8,"Colorado",51,"Gunnison",6
2001,8,"Colorado",53,"Hinsdale",1
2001,8,"Colorado",55,"Huerfano",6
2001,8,"Colorado",59,"Jefferson",59
2001,8,"Colorado",61,"Kiowa",1
2001,8,"Colorado",63,"Kit Carson",9
2001,8,"Colorado",65,"Lake",1
2001,8,"Colorado",67,"La Plata",12
2001,8,"Colorado",69,"Larimer",27
2001,8,"Colorado",71,"Las Animas",7
2001,8,"Colorado",73,"Lincoln",5
2001,8,"Colorado",75,"Logan",5
2001,8,"Colorado",77,"Mesa",31
2001,8,"Colorado",79,"Mineral",3
2001,8,"Colorado",81,"Moffat",3
2001,8,"Colorado",83,"Montezuma",11
2001,8,"Colorado",85,"Montrose",8
2001,8,"Colorado",87,"Morgan",11
2001,8,"Colorado",89,"Otero",5
2001,8,"Colorado",91,"Ouray",3
2001,8,"Colorado",93,"Park",11
2001,8,"Colorado",97,"Pitkin",3
2001,8,"Colorado",99,"Prowers",4
2001,8,"Colorado",101,"Pueblo",28
2001,8,"Colorado",103,"Rio Blanco",2
2001,8,"Colorado",105,"Rio Grande",1
2001,8,"Colorado",107,"Routt",7
2001,8,"Colorado",109,"Saguache",2
2001,8,"Colorado",111,"San Juan",2
2001,8,"Colorado",113,"San Miguel",3
2001,8,"Colorado",115,"Sedgwick",6
2001,8,"Colorado",117,"Summit",4
2001,8,"Colorado",119,"Teller",3
2001,8,"Colorado",121,"Washington",3
2001,8,"Colorado",123,"Weld",69
2001,8,"Colorado",125,"Yuma",3
2001,9,"Connecticut",1,"Fairfield",71
2001,9,"Connecticut",3,"Hartford",79
2001,9,"Connecticut",5,"Litchfield",20
2001,9,"Connecticut",7,"Middlesex",16
2001,9,"Connecticut",9,"New Haven",67
2001,9,"Connecticut",11,"New London",26
2001,9,"Connecticut",13,"Tolland",18
2001,9,"Connecticut",15,"Windham",21
2001,10,"Delaware",1,"Kent",22
2001,10,"Delaware",3,"New Castle",72
2001,10,"Delaware",5,"Sussex",42
2001,11,"District of Columbia",1,"District of Columbia",68
2001,12,"Florida",1,"Alachua",50
2001,12,"Florida",3,"Baker",6
2001,12,"Florida",5,"Bay",34
2001,12,"Florida",7,"Bradford",7
2001,12,"Florida",9,"Brevard",79
2001,12,"Florida",11,"Broward",197
2001,12,"Florida",13,"Calhoun",7
2001,12,"Florida",15,"Charlotte",20
2001,12,"Florida",17,"Citrus",21
2001,12,"Florida",19,"Clay",18
2001,12,"Florida",21,"Collier",65
2001,12,"Florida",23,"Columbia",21
2001,12,"Florida",27,"De Soto",10
2001,12,"Florida",29,"Dixie",7
2001,12,"Florida",31,"Duval",119
2001,12,"Florida",33,"Escambia",47
2001,12,"Florida",35,"Flagler",16
2001,12,"Florida",37,"Franklin",2
2001,12,"Florida",39,"Gadsden",23
2001,12,"Florida",41,"Gilchrist",3
2001,12,"Florida",43,"Glades",9
2001,12,"Florida",45,"Gulf",4
2001,12,"Florida",47,"Hamilton",3
2001,12,"Florida",49,"Hardee",19
2001,12,"Florida",51,"Hendry",19
2001,12,"Florida",53,"Hernando",25
2001,12,"Florida",55,"Highlands",21
2001,12,"Florida",57,"Hillsborough",177
2001,12,"Florida",59,"Holmes",7
2001,12,"Florida",61,"Indian River",32
2001,12,"Florida",63,"Jackson",22
2001,12,"Florida",65,"Jefferson",9
2001,12,"Florida",67,"Lafayette",2
2001,12,"Florida",69,"Lake",61
2001,12,"Florida",71,"Lee",112
2001,12,"Florida",73,"Leon",25
2001,12,"Florida",75,"Levy",16
2001,12,"Florida",77,"Liberty",1
2001,12,"Florida",79,"Madison",11
2001,12,"Florida",81,"Manatee",59
2001,12,"Florida",83,"Marion",87
2001,12,"Florida",85,"Martin",23
2001,12,"Florida",86,"Miami-Dade",312
2001,12,"Florida",87,"Monroe",23
2001,12,"Florida",89,"Nassau",20
2001,12,"Florida",91,"Okaloosa",29
2001,12,"Florida",93,"Okeechobee",16
2001,12,"Florida",95,"Orange",169
2001,12,"Florida",97,"Osceola",52
2001,12,"Florida",99,"Palm Beach",199
2001,12,"Florida",101,"Pasco",102
2001,12,"Florida",103,"Pinellas",100
2001,12,"Florida",105,"Polk",111
2001,12,"Florida",107,"Putnam",24
2001,12,"Florida",109,"St Johns",30
2001,12,"Florida",111,"St Lucie",58
2001,12,"Florida",113,"Santa Rosa",15
2001,12,"Florida",115,"Sarasota",42
2001,12,"Florida",117,"Seminole",44
2001,12,"Florida",119,"Sumter",19
2001,12,"Florida",121,"Suwannee",10
2001,12,"Florida",123,"Taylor",5
2001,12,"Florida",125,"Union",3
2001,12,"Florida",127,"Volusia",95
2001,12,"Florida",129,"Wakulla",5
2001,12,"Florida",131,"Walton",15
2001,12,"Florida",133,"Washington",18
2001,13,"Georgia",0,NA,1
2001,13,"Georgia",1,"Appling",9
2001,13,"Georgia",3,"Atkinson",6
2001,13,"Georgia",5,"Bacon",7
2001,13,"Georgia",7,"Baker",3
2001,13,"Georgia",9,"Baldwin",6
2001,13,"Georgia",11,"Banks",7
2001,13,"Georgia",13,"Barrow",8
2001,13,"Georgia",15,"Bartow",21
2001,13,"Georgia",17,"Ben Hill",4
2001,13,"Georgia",19,"Berrien",5
2001,13,"Georgia",21,"Bibb",32
2001,13,"Georgia",25,"Brantley",10
2001,13,"Georgia",27,"Brooks",8
2001,13,"Georgia",29,"Bryan",12
2001,13,"Georgia",31,"Bulloch",10
2001,13,"Georgia",33,"Burke",8
2001,13,"Georgia",35,"Butts",9
2001,13,"Georgia",39,"Camden",11
2001,13,"Georgia",43,"Candler",3
2001,13,"Georgia",45,"Carroll",26
2001,13,"Georgia",47,"Catoosa",5
2001,13,"Georgia",49,"Charlton",3
2001,13,"Georgia",51,"Chatham",36
2001,13,"Georgia",53,"Chattahoochee",2
2001,13,"Georgia",55,"Chattooga",5
2001,13,"Georgia",57,"Cherokee",22
2001,13,"Georgia",59,"Clarke",16
2001,13,"Georgia",63,"Clayton",35
2001,13,"Georgia",65,"Clinch",1
2001,13,"Georgia",67,"Cobb",58
2001,13,"Georgia",69,"Coffee",8
2001,13,"Georgia",71,"Colquitt",8
2001,13,"Georgia",73,"Columbia",13
2001,13,"Georgia",75,"Cook",9
2001,13,"Georgia",77,"Coweta",12
2001,13,"Georgia",79,"Crawford",3
2001,13,"Georgia",81,"Crisp",14
2001,13,"Georgia",83,"Dade",6
2001,13,"Georgia",85,"Dawson",10
2001,13,"Georgia",87,"Decatur",11
2001,13,"Georgia",89,"De Kalb",94
2001,13,"Georgia",91,"Dodge",8
2001,13,"Georgia",93,"Dooly",9
2001,13,"Georgia",95,"Dougherty",9
2001,13,"Georgia",97,"Douglas",17
2001,13,"Georgia",99,"Early",2
2001,13,"Georgia",103,"Effingham",7
2001,13,"Georgia",105,"Elbert",5
2001,13,"Georgia",107,"Emanuel",10
2001,13,"Georgia",109,"Evans",2
2001,13,"Georgia",111,"Fannin",7
2001,13,"Georgia",113,"Fayette",12
2001,13,"Georgia",115,"Floyd",11
2001,13,"Georgia",117,"Forsyth",19
2001,13,"Georgia",119,"Franklin",13
2001,13,"Georgia",121,"Fulton",114
2001,13,"Georgia",123,"Gilmer",10
2001,13,"Georgia",127,"Glynn",16
2001,13,"Georgia",129,"Gordon",18
2001,13,"Georgia",131,"Grady",10
2001,13,"Georgia",133,"Greene",10
2001,13,"Georgia",135,"Gwinnett",71
2001,13,"Georgia",137,"Habersham",7
2001,13,"Georgia",139,"Hall",32
2001,13,"Georgia",141,"Hancock",7
2001,13,"Georgia",143,"Haralson",5
2001,13,"Georgia",145,"Harris",6
2001,13,"Georgia",147,"Hart",7
2001,13,"Georgia",149,"Heard",2
2001,13,"Georgia",151,"Henry",16
2001,13,"Georgia",153,"Houston",23
2001,13,"Georgia",155,"Irwin",6
2001,13,"Georgia",157,"Jackson",20
2001,13,"Georgia",159,"Jasper",5
2001,13,"Georgia",161,"Jeff Davis",7
2001,13,"Georgia",163,"Jefferson",7
2001,13,"Georgia",165,"Jenkins",3
2001,13,"Georgia",169,"Jones",6
2001,13,"Georgia",171,"Lamar",3
2001,13,"Georgia",173,"Lanier",4
2001,13,"Georgia",175,"Laurens",15
2001,13,"Georgia",177,"Lee",4
2001,13,"Georgia",179,"Liberty",4
2001,13,"Georgia",181,"Lincoln",1
2001,13,"Georgia",183,"Long",2
2001,13,"Georgia",185,"Lowndes",25
2001,13,"Georgia",187,"Lumpkin",7
2001,13,"Georgia",189,"McDuffie",4
2001,13,"Georgia",191,"McIntosh",10
2001,13,"Georgia",193,"Macon",4
2001,13,"Georgia",195,"Madison",5
2001,13,"Georgia",197,"Marion",5
2001,13,"Georgia",199,"Meriwether",6
2001,13,"Georgia",205,"Mitchell",7
2001,13,"Georgia",207,"Monroe",12
2001,13,"Georgia",209,"Montgomery",4
2001,13,"Georgia",211,"Morgan",9
2001,13,"Georgia",213,"Murray",12
2001,13,"Georgia",215,"Muscogee",26
2001,13,"Georgia",217,"Newton",10
2001,13,"Georgia",219,"Oconee",5
2001,13,"Georgia",221,"Oglethorpe",4
2001,13,"Georgia",223,"Paulding",14
2001,13,"Georgia",225,"Peach",3
2001,13,"Georgia",227,"Pickens",14
2001,13,"Georgia",229,"Pierce",6
2001,13,"Georgia",231,"Pike",1
2001,13,"Georgia",233,"Polk",12
2001,13,"Georgia",235,"Pulaski",1
2001,13,"Georgia",237,"Putnam",9
2001,13,"Georgia",239,"Quitman",1
2001,13,"Georgia",241,"Rabun",9
2001,13,"Georgia",243,"Randolph",2
2001,13,"Georgia",245,"Richmond",42
2001,13,"Georgia",247,"Rockdale",10
2001,13,"Georgia",251,"Screven",3
2001,13,"Georgia",253,"Seminole",6
2001,13,"Georgia",255,"Spalding",11
2001,13,"Georgia",257,"Stephens",7
2001,13,"Georgia",259,"Stewart",5
2001,13,"Georgia",261,"Sumter",4
2001,13,"Georgia",263,"Talbot",2
2001,13,"Georgia",267,"Tattnall",8
2001,13,"Georgia",269,"Taylor",2
2001,13,"Georgia",271,"Telfair",1
2001,13,"Georgia",273,"Terrell",4
2001,13,"Georgia",275,"Thomas",7
2001,13,"Georgia",277,"Tift",16
2001,13,"Georgia",279,"Toombs",9
2001,13,"Georgia",281,"Towns",2
2001,13,"Georgia",283,"Treutlen",3
2001,13,"Georgia",285,"Troup",18
2001,13,"Georgia",287,"Turner",11
2001,13,"Georgia",289,"Twiggs",11
2001,13,"Georgia",291,"Union",9
2001,13,"Georgia",295,"Walker",8
2001,13,"Georgia",297,"Walton",10
2001,13,"Georgia",299,"Ware",7
2001,13,"Georgia",301,"Warren",2
2001,13,"Georgia",303,"Washington",10
2001,13,"Georgia",305,"Wayne",11
2001,13,"Georgia",309,"Wheeler",4
2001,13,"Georgia",311,"White",4
2001,13,"Georgia",313,"Whitfield",13
2001,13,"Georgia",315,"Wilcox",3
2001,13,"Georgia",317,"Wilkes",3
2001,13,"Georgia",319,"Wilkinson",3
2001,13,"Georgia",321,"Worth",2
2001,15,"Hawaii",1,"Hawaii",30
2001,15,"Hawaii",3,"Honolulu",78
2001,15,"Hawaii",7,"Kauai",4
2001,15,"Hawaii",9,"Maui",28
2001,16,"Idaho",1,"Ada",19
2001,16,"Idaho",5,"Bannock",11
2001,16,"Idaho",7,"Bear Lake",6
2001,16,"Idaho",9,"Benewah",3
2001,16,"Idaho",11,"Bingham",9
2001,16,"Idaho",13,"Blaine",4
2001,16,"Idaho",15,"Boise",5
2001,16,"Idaho",17,"Bonner",6
2001,16,"Idaho",19,"Bonneville",19
2001,16,"Idaho",21,"Boundary",2
2001,16,"Idaho",23,"Butte",3
2001,16,"Idaho",27,"Canyon",16
2001,16,"Idaho",29,"Caribou",1
2001,16,"Idaho",31,"Cassia",11
2001,16,"Idaho",33,"Clark",1
2001,16,"Idaho",35,"Clearwater",2
2001,16,"Idaho",37,"Custer",7
2001,16,"Idaho",39,"Elmore",16
2001,16,"Idaho",41,"Franklin",1
2001,16,"Idaho",43,"Fremont",6
2001,16,"Idaho",45,"Gem",5
2001,16,"Idaho",47,"Gooding",11
2001,16,"Idaho",49,"Idaho",3
2001,16,"Idaho",51,"Jefferson",3
2001,16,"Idaho",53,"Jerome",3
2001,16,"Idaho",55,"Kootenai",16
2001,16,"Idaho",57,"Latah",2
2001,16,"Idaho",59,"Lemhi",3
2001,16,"Idaho",61,"Lewis",2
2001,16,"Idaho",63,"Lincoln",3
2001,16,"Idaho",65,"Madison",1
2001,16,"Idaho",67,"Minidoka",15
2001,16,"Idaho",69,"Nez Perce",5
2001,16,"Idaho",71,"Oneida",5
2001,16,"Idaho",73,"Owyhee",2
2001,16,"Idaho",75,"Payette",4
2001,16,"Idaho",77,"Power",3
2001,16,"Idaho",79,"Shoshone",4
2001,16,"Idaho",81,"Teton",3
2001,16,"Idaho",83,"Twin Falls",11
2001,16,"Idaho",85,"Valley",3
2001,16,"Idaho",87,"Washington",4
2001,17,"Illinois",0,NA,1
2001,17,"Illinois",1,"Adams",9
2001,17,"Illinois",3,"Alexander",2
2001,17,"Illinois",5,"Bond",10
2001,17,"Illinois",7,"Boone",5
2001,17,"Illinois",9,"Brown",2
2001,17,"Illinois",11,"Bureau",7
2001,17,"Illinois",13,"Calhoun",2
2001,17,"Illinois",17,"Cass",1
2001,17,"Illinois",19,"Champaign",26
2001,17,"Illinois",21,"Christian",2
2001,17,"Illinois",23,"Clark",6
2001,17,"Illinois",25,"Clay",4
2001,17,"Illinois",27,"Clinton",6
2001,17,"Illinois",29,"Coles",4
2001,17,"Illinois",31,"Cook",402
2001,17,"Illinois",35,"Cumberland",4
2001,17,"Illinois",37,"De Kalb",15
2001,17,"Illinois",39,"Dewitt",8
2001,17,"Illinois",41,"Douglas",11
2001,17,"Illinois",43,"Du Page",60
2001,17,"Illinois",45,"Edgar",7
2001,17,"Illinois",47,"Edwards",3
2001,17,"Illinois",49,"Effingham",12
2001,17,"Illinois",51,"Fayette",5
2001,17,"Illinois",53,"Ford",10
2001,17,"Illinois",55,"Franklin",8
2001,17,"Illinois",57,"Fulton",5
2001,17,"Illinois",59,"Gallatin",1
2001,17,"Illinois",61,"Greene",1
2001,17,"Illinois",63,"Grundy",4
2001,17,"Illinois",65,"Hamilton",1
2001,17,"Illinois",67,"Hancock",4
2001,17,"Illinois",69,"Hardin",4
2001,17,"Illinois",71,"Henderson",2
2001,17,"Illinois",73,"Henry",11
2001,17,"Illinois",75,"Iroquois",8
2001,17,"Illinois",77,"Jackson",9
2001,17,"Illinois",79,"Jasper",2
2001,17,"Illinois",81,"Jefferson",15
2001,17,"Illinois",83,"Jersey",4
2001,17,"Illinois",85,"Jo Daviess",4
2001,17,"Illinois",87,"Johnson",4
2001,17,"Illinois",89,"Kane",45
2001,17,"Illinois",91,"Kankakee",25
2001,17,"Illinois",93,"Kendall",13
2001,17,"Illinois",95,"Knox",4
2001,17,"Illinois",97,"Lake",53
2001,17,"Illinois",99,"La Salle",20
2001,17,"Illinois",101,"Lawrence",5
2001,17,"Illinois",103,"Lee",6
2001,17,"Illinois",105,"Livingston",8
2001,17,"Illinois",107,"Logan",4
2001,17,"Illinois",109,"McDonough",3
2001,17,"Illinois",111,"McHenry",26
2001,17,"Illinois",113,"Mclean",10
2001,17,"Illinois",115,"Macon",13
2001,17,"Illinois",117,"Macoupin",10
2001,17,"Illinois",119,"Madison",39
2001,17,"Illinois",121,"Marion",3
2001,17,"Illinois",123,"Marshall",5
